airline,origin,destination,scheduled_dep_min,departure_hour,scheduled_duration,is_morning,is_afternoon,is_evening,is_night,operating_days_count,has_weekend_ops,has_peak_day_ops,route_delay_rate,airline_delay_rate,is_delayed,actual_dep_delay,route
IndiGo,Guwahati,Kolkata,555,9,75,1,0,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,13,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,850,14,90,0,1,0,0,4,1,1,0.26285714285714284,0.24817073170731707,0,10,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,700,11,95,1,0,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,8,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,740,12,80,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,3,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,770,12,65,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,15,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,865,14,80,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,9,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,520,8,70,1,0,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,0,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,620,10,85,1,0,0,0,3,0,1,0.26285714285714284,0.24817073170731707,1,25,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,395,6,80,1,0,0,0,4,1,1,0.26285714285714284,0.24817073170731707,0,1,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,395,6,80,1,0,0,0,3,0,1,0.26285714285714284,0.24817073170731707,0,9,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,420,7,70,1,0,0,0,3,0,1,0.26285714285714284,0.24817073170731707,0,13,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1130,18,80,0,0,1,0,7,1,1,0.26285714285714284,0.24817073170731707,1,137,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1230,20,90,0,0,1,0,7,1,1,0.26285714285714284,0.24817073170731707,0,2,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1275,21,85,0,0,1,0,7,1,1,0.26285714285714284,0.24817073170731707,0,13,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1090,18,70,0,0,1,0,7,1,1,0.26285714285714284,0.24817073170731707,0,1,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1275,21,80,0,0,1,0,7,1,1,0.26285714285714284,0.24817073170731707,0,3,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,930,15,70,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,1,147,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,430,7,85,1,0,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,2,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1155,19,75,0,0,1,0,7,1,1,0.26285714285714284,0.24817073170731707,0,3,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1160,19,75,0,0,1,0,7,1,1,0.26285714285714284,0.24817073170731707,0,1,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,905,15,120,0,1,0,0,1,1,0,0.26285714285714284,0.24817073170731707,0,0,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,940,15,80,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,1,141,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,940,15,85,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,7,Guwahati_to_Kolkata
Akasa Air,Guwahati,Agartala,785,13,55,0,1,0,0,7,1,1,0.15217391304347827,0.24830699774266365,0,6,Guwahati_to_Agartala
Akasa Air,Guwahati,Agartala,790,13,70,0,1,0,0,7,1,1,0.15217391304347827,0.24830699774266365,0,9,Guwahati_to_Agartala
Akasa Air,Guwahati,Agartala,790,13,70,0,1,0,0,7,1,1,0.15217391304347827,0.24830699774266365,0,1,Guwahati_to_Agartala
GoAir,Guwahati,Delhi,930,15,160,0,1,0,0,7,1,1,0.23295454545454544,0.2296103896103896,1,54,Guwahati_to_Delhi
GoAir,Guwahati,Delhi,930,15,165,0,1,0,0,7,1,1,0.23295454545454544,0.2296103896103896,0,12,Guwahati_to_Delhi
GoAir,Guwahati,Delhi,930,15,165,0,1,0,0,7,1,1,0.23295454545454544,0.2296103896103896,0,9,Guwahati_to_Delhi
GoAir,Guwahati,Delhi,1040,17,175,0,1,0,0,7,1,1,0.23295454545454544,0.2296103896103896,1,57,Guwahati_to_Delhi
GoAir,Guwahati,Delhi,940,15,170,0,1,0,0,3,1,1,0.23295454545454544,0.2296103896103896,0,6,Guwahati_to_Delhi
GoAir,Guwahati,Delhi,1040,17,175,0,1,0,0,7,1,1,0.23295454545454544,0.2296103896103896,0,0,Guwahati_to_Delhi
GoAir,Guwahati,Bagdogra,970,16,70,0,1,0,0,4,1,1,0.2962962962962963,0.2296103896103896,0,11,Guwahati_to_Bagdogra
GoAir,Guwahati,Bagdogra,835,13,60,0,1,0,0,7,1,1,0.2962962962962963,0.2296103896103896,1,154,Guwahati_to_Bagdogra
Air India,Guwahati,Delhi,1020,17,175,0,1,0,0,7,1,1,0.23295454545454544,0.22491664140648682,0,14,Guwahati_to_Delhi
Air India,Guwahati,Delhi,1160,19,165,0,0,1,0,7,1,1,0.23295454545454544,0.22491664140648682,0,13,Guwahati_to_Delhi
Air India,Guwahati,Delhi,1160,19,170,0,0,1,0,7,1,1,0.23295454545454544,0.22491664140648682,0,2,Guwahati_to_Delhi
Air India,Guwahati,Dimapur,730,12,70,0,1,0,0,7,1,1,0.11764705882352941,0.22491664140648682,0,8,Guwahati_to_Dimapur
Air India,Guwahati,Dimapur,740,12,55,0,1,0,0,7,1,1,0.11764705882352941,0.22491664140648682,0,14,Guwahati_to_Dimapur
Air India,Guwahati,Imphal,765,12,60,0,1,0,0,5,1,1,0.24242424242424243,0.22491664140648682,0,3,Guwahati_to_Imphal
Air India,Guwahati,Imphal,815,13,65,0,1,0,0,5,1,1,0.24242424242424243,0.22491664140648682,0,0,Guwahati_to_Imphal
Air India,Guwahati,Kolkata,940,15,90,0,1,0,0,7,1,1,0.26285714285714284,0.22491664140648682,0,10,Guwahati_to_Kolkata
Air India,Guwahati,Kolkata,945,15,80,0,1,0,0,7,1,1,0.26285714285714284,0.22491664140648682,0,13,Guwahati_to_Kolkata
Air India,Guwahati,Kolkata,700,11,80,1,0,0,0,5,1,1,0.26285714285714284,0.22491664140648682,1,41,Guwahati_to_Kolkata
Air India,Guwahati,Kolkata,1125,18,80,0,0,1,0,4,1,1,0.26285714285714284,0.22491664140648682,1,111,Guwahati_to_Kolkata
Air India Express,Guwahati,Delhi,1365,22,160,0,0,0,1,7,1,1,0.23295454545454544,0.2222222222222222,0,9,Guwahati_to_Delhi
Air India Express,Guwahati,Delhi,770,12,170,0,1,0,0,7,1,1,0.23295454545454544,0.2222222222222222,0,0,Guwahati_to_Delhi
Air India Express,Guwahati,Delhi,1130,18,165,0,0,1,0,7,1,1,0.23295454545454544,0.2222222222222222,0,1,Guwahati_to_Delhi
Air India Express,Guwahati,Delhi,545,9,170,1,0,0,0,7,1,1,0.23295454545454544,0.2222222222222222,0,14,Guwahati_to_Delhi
Air India Express,Guwahati,Delhi,540,9,170,1,0,0,0,7,1,1,0.23295454545454544,0.2222222222222222,1,22,Guwahati_to_Delhi
Air India Express,Guwahati,Delhi,1275,21,175,0,0,1,0,7,1,1,0.23295454545454544,0.2222222222222222,0,2,Guwahati_to_Delhi
Air India Express,Guwahati,Mumbai,1140,19,190,0,0,1,0,7,1,1,0.2127659574468085,0.2222222222222222,0,12,Guwahati_to_Mumbai
Air India Express,Guwahati,Imphal,595,9,50,1,0,0,0,7,1,1,0.24242424242424243,0.2222222222222222,1,30,Guwahati_to_Imphal
Air India Express,Guwahati,Imphal,955,15,40,0,1,0,0,7,1,1,0.24242424242424243,0.2222222222222222,0,7,Guwahati_to_Imphal
Air India Express,Guwahati,Jaipur,990,16,160,0,1,0,0,7,1,1,0.06666666666666667,0.2222222222222222,0,15,Guwahati_to_Jaipur
Air India Express,Guwahati,Chennai,1095,18,180,0,0,1,0,7,1,1,0.16216216216216217,0.2222222222222222,0,15,Guwahati_to_Chennai
Air India Express,Guwahati,Chennai,1105,18,180,0,0,1,0,7,1,1,0.16216216216216217,0.2222222222222222,0,5,Guwahati_to_Chennai
Air India Express,Guwahati,Kolkata,1270,21,75,0,0,1,0,7,1,1,0.26285714285714284,0.2222222222222222,0,14,Guwahati_to_Kolkata
Air India Express,Guwahati,Kolkata,1050,17,75,0,1,0,0,7,1,1,0.26285714285714284,0.2222222222222222,1,56,Guwahati_to_Kolkata
Air India Express,Guwahati,Kolkata,1370,22,1025,0,0,0,1,7,1,1,0.26285714285714284,0.2222222222222222,1,46,Guwahati_to_Kolkata
FlyBig,Guwahati,Rupsi,635,10,40,1,0,0,0,4,1,1,0.5,0.23015873015873015,0,0,Guwahati_to_Rupsi
FlyBig,Guwahati,Rupsi,640,10,50,1,0,0,0,7,1,1,0.5,0.23015873015873015,1,176,Guwahati_to_Rupsi
FlyBig,Guwahati,Lilabari,1000,16,55,0,1,0,0,4,1,1,0.25,0.23015873015873015,0,13,Guwahati_to_Lilabari
Jet Airways,Guwahati,Mumbai,775,12,205,0,1,0,0,7,1,1,0.2127659574468085,0.25102880658436216,1,16,Guwahati_to_Mumbai
Jet Airways,Guwahati,Imphal,810,13,65,0,1,0,0,4,1,1,0.24242424242424243,0.25102880658436216,0,11,Guwahati_to_Imphal
Jet Airways,Guwahati,Jorhat,820,13,80,0,1,0,0,3,0,1,0.5,0.25102880658436216,1,56,Guwahati_to_Jorhat
Jet Airways,Guwahati,Kolkata,1080,18,70,0,0,1,0,3,0,1,0.26285714285714284,0.25102880658436216,1,165,Guwahati_to_Kolkata
Alliance Air (India),Guwahati,Dimapur,445,7,65,1,0,0,0,7,1,1,0.11764705882352941,0.24661944623309723,0,1,Guwahati_to_Dimapur
Alliance Air (India),Guwahati,Dimapur,485,8,45,1,0,0,0,4,1,1,0.11764705882352941,0.24661944623309723,1,89,Guwahati_to_Dimapur
Alliance Air (India),Guwahati,Passighat,475,7,80,1,0,0,0,4,1,1,0.375,0.24661944623309723,1,50,Guwahati_to_Passighat
Alliance Air (India),Guwahati,Passighat,480,8,85,1,0,0,0,4,1,1,0.375,0.24661944623309723,1,55,Guwahati_to_Passighat
Alliance Air (India),Guwahati,Shillong,780,13,25,0,1,0,0,4,1,1,0.0,0.24661944623309723,0,6,Guwahati_to_Shillong
Alliance Air (India),Guwahati,Rupsi,1000,16,1385,0,1,0,0,2,1,1,0.5,0.24661944623309723,1,30,Guwahati_to_Rupsi
Alliance Air (India),Guwahati,Kolkata,785,13,100,0,1,0,0,3,0,1,0.26285714285714284,0.24661944623309723,1,43,Guwahati_to_Kolkata
Alliance Air (India),Guwahati,Kolkata,1090,18,95,0,0,1,0,3,1,0,0.26285714285714284,0.24661944623309723,0,3,Guwahati_to_Kolkata
Alliance Air (India),Guwahati,Kolkata,1090,18,95,0,0,1,0,3,1,0,0.26285714285714284,0.24661944623309723,1,105,Guwahati_to_Kolkata
Alliance Air (India),Guwahati,Kolkata,1045,17,85,0,1,0,0,6,1,1,0.26285714285714284,0.24661944623309723,0,15,Guwahati_to_Kolkata
Alliance Air (India),Guwahati,,695,11,85,1,0,0,0,1,0,1,,0.24661944623309723,0,3,
Vistara,Guwahati,Delhi,1085,18,165,0,0,1,0,7,1,1,0.23295454545454544,0.23657289002557544,0,15,Guwahati_to_Delhi
Vistara,Guwahati,Delhi,750,12,180,0,1,0,0,7,1,1,0.23295454545454544,0.23657289002557544,0,10,Guwahati_to_Delhi
Vistara,Guwahati,Delhi,810,13,120,0,1,0,0,5,1,1,0.23295454545454544,0.23657289002557544,0,3,Guwahati_to_Delhi
Vistara,Guwahati,Delhi,1135,18,120,0,0,1,0,7,1,1,0.23295454545454544,0.23657289002557544,0,13,Guwahati_to_Delhi
Vistara,Guwahati,Delhi,885,14,160,0,1,0,0,7,1,1,0.23295454545454544,0.23657289002557544,1,167,Guwahati_to_Delhi
Vistara,Guwahati,Dibrugarh,690,11,85,1,0,0,0,7,1,1,0.17391304347826086,0.23657289002557544,0,9,Guwahati_to_Dibrugarh
Vistara,Guwahati,Dibrugarh,735,12,80,0,1,0,0,7,1,1,0.17391304347826086,0.23657289002557544,0,11,Guwahati_to_Dibrugarh
IndiGo,Guwahati,Hyderabad,910,15,165,0,1,0,0,7,1,1,0.18518518518518517,0.24817073170731707,0,9,Guwahati_to_Hyderabad
IndiGo,Guwahati,Hyderabad,960,16,155,0,1,0,0,7,1,1,0.18518518518518517,0.24817073170731707,0,7,Guwahati_to_Hyderabad
Air India Express,Guwahati,Bengaluru,1270,21,195,0,0,1,0,7,1,1,0.30434782608695654,0.2222222222222222,1,103,Guwahati_to_Bengaluru
Air India Express,Guwahati,Bengaluru,705,11,180,1,0,0,0,7,1,1,0.30434782608695654,0.2222222222222222,0,7,Guwahati_to_Bengaluru
Air India Express,Guwahati,Bengaluru,735,12,190,0,1,0,0,7,1,1,0.30434782608695654,0.2222222222222222,1,17,Guwahati_to_Bengaluru
Vistara,Guwahati,Bengaluru,1060,17,20,0,1,0,0,7,1,1,0.30434782608695654,0.23657289002557544,0,10,Guwahati_to_Bengaluru
IndiGo,Guwahati,Bhubaneswar,790,13,110,0,1,0,0,7,1,1,0.125,0.24817073170731707,0,0,Guwahati_to_Bhubaneswar
IndiGo,Guwahati,Ahmedabad,775,12,200,0,1,0,0,1,1,0,0.2857142857142857,0.24817073170731707,0,12,Guwahati_to_Ahmedabad
IndiGo,Guwahati,Bengaluru,1050,17,190,0,1,0,0,7,1,1,0.30434782608695654,0.24817073170731707,0,6,Guwahati_to_Bengaluru
IndiGo,Guwahati,Bengaluru,1055,17,195,0,1,0,0,7,1,1,0.30434782608695654,0.24817073170731707,0,6,Guwahati_to_Bengaluru
IndiGo,Guwahati,Bengaluru,1065,17,210,0,1,0,0,7,1,1,0.30434782608695654,0.24817073170731707,0,5,Guwahati_to_Bengaluru
IndiGo,Guwahati,Bengaluru,1070,17,210,0,1,0,0,7,1,1,0.30434782608695654,0.24817073170731707,0,13,Guwahati_to_Bengaluru
IndiGo,Guwahati,Aizwal,650,10,70,1,0,0,0,7,1,1,0.25,0.24817073170731707,1,20,Guwahati_to_Aizwal
IndiGo,Guwahati,Delhi,795,13,160,0,1,0,0,7,1,1,0.23295454545454544,0.24817073170731707,0,15,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,1215,20,150,0,0,1,0,7,1,1,0.23295454545454544,0.24817073170731707,0,4,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,950,15,185,0,1,0,0,7,1,1,0.23295454545454544,0.24817073170731707,0,0,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,1030,17,180,0,1,0,0,7,1,1,0.23295454545454544,0.24817073170731707,0,1,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,905,15,180,0,1,0,0,1,1,0,0.23295454545454544,0.24817073170731707,1,47,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,905,15,180,0,1,0,0,1,1,0,0.23295454545454544,0.24817073170731707,0,6,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,905,15,180,0,1,0,0,1,1,0,0.23295454545454544,0.24817073170731707,0,1,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,990,16,160,0,1,0,0,7,1,1,0.23295454545454544,0.24817073170731707,1,100,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,775,12,160,0,1,0,0,4,1,1,0.23295454545454544,0.24817073170731707,0,6,Guwahati_to_Delhi
IndiGo,Guwahati,Delhi,715,11,180,1,0,0,0,3,1,1,0.23295454545454544,0.24817073170731707,0,9,Guwahati_to_Delhi
IndiGo,Guwahati,Varanasi,995,16,160,0,1,0,0,7,1,1,0.0,0.24817073170731707,0,7,Guwahati_to_Varanasi
IndiGo,Guwahati,Lucknow,655,10,125,1,0,0,0,7,1,1,0.18181818181818182,0.24817073170731707,0,3,Guwahati_to_Lucknow
IndiGo,Guwahati,Kochi,600,10,210,1,0,0,0,7,1,1,0.5,0.24817073170731707,1,21,Guwahati_to_Kochi
IndiGo,Guwahati,Mumbai,990,16,215,0,1,0,0,7,1,1,0.2127659574468085,0.24817073170731707,1,27,Guwahati_to_Mumbai
IndiGo,Guwahati,Mumbai,1020,17,205,0,1,0,0,7,1,1,0.2127659574468085,0.24817073170731707,1,103,Guwahati_to_Mumbai
IndiGo,Guwahati,Mumbai,1020,17,205,0,1,0,0,1,0,0,0.2127659574468085,0.24817073170731707,0,14,Guwahati_to_Mumbai
IndiGo,Guwahati,Mumbai,1020,17,205,0,1,0,0,7,1,1,0.2127659574468085,0.24817073170731707,0,6,Guwahati_to_Mumbai
IndiGo,Guwahati,Mumbai,515,8,215,1,0,0,0,7,1,1,0.2127659574468085,0.24817073170731707,1,38,Guwahati_to_Mumbai
IndiGo,Guwahati,Imphal,740,12,55,0,1,0,0,7,1,1,0.24242424242424243,0.24817073170731707,0,4,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,740,12,60,0,1,0,0,7,1,1,0.24242424242424243,0.24817073170731707,0,13,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,780,13,55,0,1,0,0,7,1,1,0.24242424242424243,0.24817073170731707,0,14,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,785,13,65,0,1,0,0,6,1,1,0.24242424242424243,0.24817073170731707,0,1,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,460,7,60,1,0,0,0,7,1,1,0.24242424242424243,0.24817073170731707,0,10,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,500,8,55,1,0,0,0,7,1,1,0.24242424242424243,0.24817073170731707,1,49,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,510,8,55,1,0,0,0,7,1,1,0.24242424242424243,0.24817073170731707,1,30,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,780,13,60,0,1,0,0,1,0,0,0.24242424242424243,0.24817073170731707,0,0,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,780,13,60,0,1,0,0,1,0,0,0.24242424242424243,0.24817073170731707,0,7,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,780,13,60,0,1,0,0,1,0,0,0.24242424242424243,0.24817073170731707,0,12,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,550,9,65,1,0,0,0,5,1,1,0.24242424242424243,0.24817073170731707,1,26,Guwahati_to_Imphal
IndiGo,Guwahati,Imphal,755,12,50,0,1,0,0,7,1,1,0.24242424242424243,0.24817073170731707,0,7,Guwahati_to_Imphal
IndiGo,Guwahati,Patna,1030,17,90,0,1,0,0,6,1,1,0.3333333333333333,0.24817073170731707,0,1,Guwahati_to_Patna
IndiGo,Guwahati,Patna,1055,17,110,0,1,0,0,6,1,1,0.3333333333333333,0.24817073170731707,0,12,Guwahati_to_Patna
IndiGo,Guwahati,Jaipur,570,9,180,1,0,0,0,7,1,1,0.06666666666666667,0.24817073170731707,0,13,Guwahati_to_Jaipur
IndiGo,Guwahati,Silchar,620,10,50,1,0,0,0,3,1,1,0.12,0.24817073170731707,0,15,Guwahati_to_Silchar
IndiGo,Guwahati,Silchar,600,10,50,1,0,0,0,3,1,1,0.12,0.24817073170731707,1,36,Guwahati_to_Silchar
IndiGo,Guwahati,Chennai,715,11,195,1,0,0,0,2,0,1,0.16216216216216217,0.24817073170731707,0,2,Guwahati_to_Chennai
IndiGo,Guwahati,Chennai,720,12,195,0,1,0,0,7,1,1,0.16216216216216217,0.24817073170731707,0,3,Guwahati_to_Chennai
IndiGo,Guwahati,Chennai,515,8,180,1,0,0,0,7,1,1,0.16216216216216217,0.24817073170731707,0,8,Guwahati_to_Chennai
IndiGo,Guwahati,Chennai,515,8,190,1,0,0,0,7,1,1,0.16216216216216217,0.24817073170731707,0,8,Guwahati_to_Chennai
IndiGo,Guwahati,Jorhat,600,10,50,1,0,0,0,4,1,1,0.5,0.24817073170731707,1,51,Guwahati_to_Jorhat
IndiGo,Guwahati,Dibrugarh,790,13,50,0,1,0,0,7,1,1,0.17391304347826086,0.24817073170731707,0,6,Guwahati_to_Dibrugarh
IndiGo,Guwahati,Agartala,625,10,55,1,0,0,0,7,1,1,0.15217391304347827,0.24817073170731707,1,52,Guwahati_to_Agartala
IndiGo,Guwahati,Agartala,625,10,55,1,0,0,0,7,1,1,0.15217391304347827,0.24817073170731707,0,12,Guwahati_to_Agartala
IndiGo,Guwahati,Agartala,470,7,55,1,0,0,0,7,1,1,0.15217391304347827,0.24817073170731707,0,13,Guwahati_to_Agartala
IndiGo,Guwahati,Agartala,960,16,50,0,1,0,0,7,1,1,0.15217391304347827,0.24817073170731707,0,8,Guwahati_to_Agartala
IndiGo,Guwahati,Agartala,775,12,55,0,1,0,0,7,1,1,0.15217391304347827,0.24817073170731707,0,0,Guwahati_to_Agartala
IndiGo,Guwahati,Agartala,685,11,50,1,0,0,0,1,1,0,0.15217391304347827,0.24817073170731707,0,12,Guwahati_to_Agartala
IndiGo,Guwahati,Agartala,840,14,40,0,1,0,0,1,1,0,0.15217391304347827,0.24817073170731707,1,46,Guwahati_to_Agartala
IndiGo,Guwahati,Kolkata,450,7,95,1,0,0,0,3,0,1,0.26285714285714284,0.24817073170731707,0,13,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,450,7,95,1,0,0,0,3,0,1,0.26285714285714284,0.24817073170731707,0,5,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,465,7,80,1,0,0,0,3,0,1,0.26285714285714284,0.24817073170731707,1,49,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,555,9,75,1,0,0,0,7,1,1,0.26285714285714284,0.24817073170731707,1,147,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,895,14,125,0,1,0,0,6,1,1,0.26285714285714284,0.24817073170731707,0,15,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1075,17,85,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,1,155,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,710,11,85,1,0,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,11,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,710,11,90,1,0,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,10,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1130,18,85,0,0,1,0,6,1,1,0.26285714285714284,0.24817073170731707,1,45,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,425,7,90,1,0,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,6,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1005,16,95,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,4,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,930,15,75,0,1,0,0,1,0,0,0.26285714285714284,0.24817073170731707,0,9,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,985,16,75,0,1,0,0,1,0,0,0.26285714285714284,0.24817073170731707,1,60,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,1020,17,80,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,1,56,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,790,13,95,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,0,Guwahati_to_Kolkata
IndiGo,Guwahati,Kolkata,935,15,85,0,1,0,0,7,1,1,0.26285714285714284,0.24817073170731707,0,13,Guwahati_to_Kolkata
SpiceJet,Guwahati,Delhi,950,15,175,0,1,0,0,7,1,1,0.23295454545454544,0.25663466967814796,0,8,Guwahati_to_Delhi
SpiceJet,Guwahati,Delhi,855,14,170,0,1,0,0,1,1,0,0.23295454545454544,0.25663466967814796,0,13,Guwahati_to_Delhi
SpiceJet,Guwahati,Delhi,975,16,150,0,1,0,0,7,1,1,0.23295454545454544,0.25663466967814796,0,10,Guwahati_to_Delhi
SpiceJet,Guwahati,Bagdogra,785,13,60,0,1,0,0,7,1,1,0.2962962962962963,0.25663466967814796,1,18,Guwahati_to_Bagdogra
SpiceJet,Guwahati,Mumbai,950,15,190,0,1,0,0,7,1,1,0.2127659574468085,0.25663466967814796,0,5,Guwahati_to_Mumbai
SpiceJet,Guwahati,Mumbai,1030,17,225,0,1,0,0,7,1,1,0.2127659574468085,0.25663466967814796,0,11,Guwahati_to_Mumbai
SpiceJet,Guwahati,Mumbai,625,10,190,1,0,0,0,7,1,1,0.2127659574468085,0.25663466967814796,0,4,Guwahati_to_Mumbai
SpiceJet,Guwahati,Patna,635,10,95,1,0,0,0,6,1,1,0.3333333333333333,0.25663466967814796,0,7,Guwahati_to_Patna
SpiceJet,Guwahati,Patna,450,7,100,1,0,0,0,6,1,1,0.3333333333333333,0.25663466967814796,1,156,Guwahati_to_Patna
SpiceJet,Guwahati,Patna,555,9,90,1,0,0,0,7,1,1,0.3333333333333333,0.25663466967814796,0,11,Guwahati_to_Patna
SpiceJet,Guwahati,Patna,540,9,75,1,0,0,0,7,1,1,0.3333333333333333,0.25663466967814796,0,3,Guwahati_to_Patna
SpiceJet,Guwahati,Jaipur,640,10,165,1,0,0,0,7,1,1,0.06666666666666667,0.25663466967814796,0,11,Guwahati_to_Jaipur
SpiceJet,Guwahati,Silchar,775,12,70,0,1,0,0,7,1,1,0.12,0.25663466967814796,0,12,Guwahati_to_Silchar
SpiceJet,Guwahati,Silchar,785,13,45,0,1,0,0,7,1,1,0.12,0.25663466967814796,0,8,Guwahati_to_Silchar
SpiceJet,Guwahati,Silchar,795,13,60,0,1,0,0,7,1,1,0.12,0.25663466967814796,0,4,Guwahati_to_Silchar
SpiceJet,Guwahati,Chennai,690,11,190,1,0,0,0,6,1,1,0.16216216216216217,0.25663466967814796,0,15,Guwahati_to_Chennai
SpiceJet,Guwahati,Dibrugarh,630,10,60,1,0,0,0,7,1,1,0.17391304347826086,0.25663466967814796,0,0,Guwahati_to_Dibrugarh
SpiceJet,Guwahati,Kolkata,1280,21,90,0,0,1,0,7,1,1,0.26285714285714284,0.25663466967814796,0,7,Guwahati_to_Kolkata
SpiceJet,Guwahati,Kolkata,890,14,95,0,1,0,0,7,1,1,0.26285714285714284,0.25663466967814796,0,8,Guwahati_to_Kolkata
SpiceJet,Guwahati,Kolkata,685,11,80,1,0,0,0,7,1,1,0.26285714285714284,0.25663466967814796,1,114,Guwahati_to_Kolkata
SpiceJet,Guwahati,Kolkata,520,8,90,1,0,0,0,7,1,1,0.26285714285714284,0.25663466967814796,0,12,Guwahati_to_Kolkata
SpiceJet,Guwahati,Kolkata,920,15,80,0,1,0,0,7,1,1,0.26285714285714284,0.25663466967814796,0,4,Guwahati_to_Kolkata
SpiceJet,Guwahati,Kolkata,925,15,80,0,1,0,0,7,1,1,0.26285714285714284,0.25663466967814796,0,5,Guwahati_to_Kolkata
,Guwahati,Hyderabad,790,13,180,0,1,0,0,1,0,0,0.18518518518518517,,0,8,Guwahati_to_Hyderabad
,Guwahati,Delhi,775,12,190,0,1,0,0,7,1,1,0.23295454545454544,,1,25,Guwahati_to_Delhi
,Guwahati,Delhi,440,7,175,1,0,0,0,7,1,1,0.23295454545454544,,0,1,Guwahati_to_Delhi
,Guwahati,Dimapur,800,13,70,0,1,0,0,6,1,1,0.11764705882352941,,0,2,Guwahati_to_Dimapur
,Guwahati,Imphal,615,10,60,1,0,0,0,6,1,1,0.24242424242424243,,0,10,Guwahati_to_Imphal
,Guwahati,Imphal,625,10,55,1,0,0,0,7,1,1,0.24242424242424243,,0,9,Guwahati_to_Imphal
